snapshot_date,snapshot_ts,match_date,league,match,market,odds
2026-08-14,2026-08-14T17:36:43,2026-08-15,League One,Notts County vs Leicester City,under25,1.82
2026-08-14,2026-08-14T17:36:43,2026-08-16,La Liga 2,SD Eibar vs Tenerife,over25,2.22
2026-08-14,2026-08-14T17:36:43,2026-08-16,La Liga 2,SD Eibar vs Tenerife,under25,1.69
2026-08-14,2026-08-14T18:33:09,2026-08-14,Championship,Wolverhampton Wanderers vs Blackburn Rovers,over25,1.94
2026-08-14,2026-08-14T18:33:09,2026-08-14,Championship,Wolverhampton Wanderers vs Blackburn Rovers,under25,1.95
2026-08-14,2026-08-14T18:33:09,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.89
2026-08-14,2026-08-14T18:33:09,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.88
2026-08-14,2026-08-14T18:33:09,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,over25,1.98
2026-08-14,2026-08-14T18:33:09,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,under25,1.78
2026-08-14,2026-08-14T19:36:23,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.86
2026-08-14,2026-08-14T20:13:18,2026-08-15,Bundesliga 2,VfL Osnabrück vs 1. FC Magdeburg,over35,2.25
2026-08-14,2026-08-14T20:50:36,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,over25,1.5
2026-08-14,2026-08-14T20:50:36,2026-08-15,Bundesliga 2,1. FC Kaiserslautern vs Karlsruher SC,under25,2.4
2026-08-14,2026-08-14T20:50:36,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,over25,1.68
2026-08-14,2026-08-14T20:50:36,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,under25,2.14
2026-08-14,2026-08-14T21:16:21,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.9
2026-08-14,2026-08-14T21:16:21,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.87
2026-08-14,2026-08-14T21:16:21,2026-08-15,League One,Notts County vs Leicester City,over25,1.94
2026-08-14,2026-08-14T21:16:21,2026-08-15,League One,Notts County vs Leicester City,under25,1.83
2026-08-14,2026-08-14T21:47:02,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.89
2026-08-14,2026-08-14T21:47:02,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.88
2026-08-14,2026-08-14T22:40:55,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,2.01
2026-08-14,2026-08-14T22:40:55,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.85
2026-08-14,2026-08-14T22:40:55,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,1.93
2026-08-14,2026-08-14T22:40:55,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.92
2026-08-14,2026-08-14T23:34:25,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.94
2026-08-14,2026-08-14T23:34:25,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.83
2026-08-14,2026-08-14T23:34:25,2026-08-15,League One,Bradford City vs Peterborough United,over25,1.78
2026-08-14,2026-08-14T23:34:25,2026-08-15,League One,Bradford City vs Peterborough United,under25,2.0
2026-08-14,2026-08-14T23:34:25,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,over25,1.67
2026-08-14,2026-08-14T23:34:25,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,under25,2.16
2026-08-14,2026-08-14T23:58:19,2026-08-15,League One,Reading vs Luton,over25,1.84
2026-08-14,2026-08-14T23:58:19,2026-08-15,League One,Reading vs Luton,under25,1.93
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.86
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.91
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.92
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.85
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Bradford City vs Peterborough United,over25,1.76
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Bradford City vs Peterborough United,under25,2.03
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Bristol City vs Millwall,over25,1.92
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Bristol City vs Millwall,under25,1.85
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Burton Albion vs Stevenage,over25,2.4
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Burton Albion vs Stevenage,under25,1.55
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Cambridge United vs Wigan Athletic,over25,2.21
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Cambridge United vs Wigan Athletic,under25,1.64
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,Cheltenham Town vs Rotherham United,over25,1.87
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,Cheltenham Town vs Rotherham United,under25,1.88
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,over25,2.01
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,under25,1.76
2026-08-15,2026-08-15T08:39:56,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,1.94
2026-08-15,2026-08-15T08:39:56,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.93
2026-08-15,2026-08-15T08:39:56,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,under25,2.17
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,Grimsby Town vs Exeter City,over25,1.84
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,Grimsby Town vs Exeter City,under25,1.83
2026-08-15,2026-08-15T08:39:56,2026-08-15,Bundesliga 2,Hertha Berlin vs 1. FC Heidenheim,over25,1.52
2026-08-15,2026-08-15T08:39:56,2026-08-15,Bundesliga 2,Hertha Berlin vs 1. FC Heidenheim,under25,2.32
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Leyton Orient vs Sheffield Wednesday,over25,1.88
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Leyton Orient vs Sheffield Wednesday,under25,1.89
2026-08-15,2026-08-15T08:39:56,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.9
2026-08-15,2026-08-15T08:39:56,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.95
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,over25,1.86
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,under25,1.91
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Middlesbrough vs Lincoln City,over25,1.71
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Middlesbrough vs Lincoln City,under25,2.1
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Norwich City vs West Bromwich Albion,over25,1.94
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Norwich City vs West Bromwich Albion,under25,1.83
2026-08-15,2026-08-15T08:39:56,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.03
2026-08-15,2026-08-15T08:39:56,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.82
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Oxford United vs Milton Keynes Dons,over25,2.07
2026-08-15,2026-08-15T08:39:56,2026-08-15,League One,Oxford United vs Milton Keynes Dons,under25,1.73
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,over25,2.1
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,under25,1.71
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Sheffield United vs Birmingham City,over25,1.97
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Sheffield United vs Birmingham City,under25,1.81
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.03
2026-08-15,2026-08-15T08:39:56,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.76
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,York City vs Bristol Rovers,over25,2.04
2026-08-15,2026-08-15T08:39:56,2026-08-15,League Two,York City vs Bristol Rovers,under25,1.74
2026-08-15,2026-08-15T08:39:56,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.21
2026-08-15,2026-08-15T08:39:56,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.7
2026-08-15,2026-08-15T08:39:56,2026-08-16,Championship,Burnley vs West Ham United,over25,1.71
2026-08-15,2026-08-15T08:39:56,2026-08-16,Championship,Burnley vs West Ham United,under25,2.1
2026-08-15,2026-08-15T08:39:56,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.89
2026-08-15,2026-08-15T08:39:56,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.96
2026-08-15,2026-08-15T08:39:56,2026-08-16,La Liga 2,SD Eibar vs Tenerife,over25,2.23
2026-08-15,2026-08-15T08:39:56,2026-08-16,La Liga 2,SD Eibar vs Tenerife,under25,1.68
2026-08-15,2026-08-15T09:04:40,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,over25,1.69
2026-08-15,2026-08-15T09:04:40,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,under25,2.13
2026-08-15,2026-08-15T09:04:40,2026-08-15,League One,Reading vs Luton,over25,1.83
2026-08-15,2026-08-15T09:04:40,2026-08-15,League One,Reading vs Luton,under25,1.94
2026-08-15,2026-08-15T09:04:40,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.01
2026-08-15,2026-08-15T09:04:40,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.77
2026-08-15,2026-08-15T09:04:40,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.88
2026-08-15,2026-08-15T09:04:40,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.97
2026-08-15,2026-08-15T09:38:17,2026-08-15,League One,Cambridge United vs Wigan Athletic,over25,2.13
2026-08-15,2026-08-15T09:38:17,2026-08-15,League One,Cambridge United vs Wigan Athletic,under25,1.69
2026-08-15,2026-08-15T09:38:17,2026-08-15,League Two,Northampton Town vs Swindon Town,over25,1.89
2026-08-15,2026-08-15T09:38:17,2026-08-15,League Two,Northampton Town vs Swindon Town,under25,1.86
2026-08-15,2026-08-15T09:38:17,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,over25,1.7
2026-08-15,2026-08-15T09:38:17,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,under25,2.11
2026-08-15,2026-08-15T09:38:17,2026-08-15,League One,Reading vs Luton,over25,1.84
2026-08-15,2026-08-15T09:38:17,2026-08-15,League One,Reading vs Luton,under25,1.93
2026-08-15,2026-08-15T09:38:17,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.03
2026-08-15,2026-08-15T09:38:17,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.76
2026-08-15,2026-08-15T10:00:51,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,over25,2.0
2026-08-15,2026-08-15T10:00:51,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,under25,1.77
2026-08-15,2026-08-15T10:00:51,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,over25,1.66
2026-08-15,2026-08-15T10:00:51,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,under25,2.18
2026-08-15,2026-08-15T10:00:51,2026-08-15,Bundesliga 2,Hertha Berlin vs 1. FC Heidenheim,over25,1.55
2026-08-15,2026-08-15T10:00:51,2026-08-15,Bundesliga 2,Hertha Berlin vs 1. FC Heidenheim,under25,2.3
2026-08-15,2026-08-15T10:00:51,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.89
2026-08-15,2026-08-15T10:00:51,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.96
2026-08-15,2026-08-15T10:00:51,2026-08-15,League One,Notts County vs Leicester City,over25,1.95
2026-08-15,2026-08-15T10:00:51,2026-08-15,League One,Notts County vs Leicester City,under25,1.82
2026-08-15,2026-08-15T10:00:51,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,over25,1.69
2026-08-15,2026-08-15T10:00:51,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,under25,2.13
2026-08-15,2026-08-15T10:00:51,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,over25,2.11
2026-08-15,2026-08-15T10:00:51,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,under25,1.7
2026-08-15,2026-08-15T10:00:51,2026-08-15,League One,Reading vs Luton,over25,1.83
2026-08-15,2026-08-15T10:00:51,2026-08-15,League One,Reading vs Luton,under25,1.94
2026-08-15,2026-08-15T10:00:51,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.01
2026-08-15,2026-08-15T10:00:51,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.77
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.85
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.92
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.93
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.84
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Bradford City vs Peterborough United,over25,1.74
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Bradford City vs Peterborough United,under25,2.05
2026-08-15,2026-08-15T10:34:35,2026-08-15,League Two,Cheltenham Town vs Rotherham United,over25,1.9
2026-08-15,2026-08-15T10:34:35,2026-08-15,League Two,Cheltenham Town vs Rotherham United,under25,1.85
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,over25,1.85
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,under25,1.92
2026-08-15,2026-08-15T10:34:35,2026-08-15,Championship,Middlesbrough vs Lincoln City,over25,1.7
2026-08-15,2026-08-15T10:34:35,2026-08-15,Championship,Middlesbrough vs Lincoln City,under25,2.11
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,over25,1.7
2026-08-15,2026-08-15T10:34:35,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,under25,2.11
2026-08-15,2026-08-15T10:34:35,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.03
2026-08-15,2026-08-15T10:34:35,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.76
2026-08-15,2026-08-15T10:34:35,2026-08-15,Bundesliga 2,VfL Osnabrück vs 1. FC Magdeburg,over35,2.2
2026-08-15,2026-08-15T10:57:25,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.86
2026-08-15,2026-08-15T10:57:25,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.91
2026-08-15,2026-08-15T10:57:25,2026-08-15,Championship,Bolton Wanderers vs Preston North End,over25,2.03
2026-08-15,2026-08-15T10:57:25,2026-08-15,Championship,Bolton Wanderers vs Preston North End,under25,1.76
2026-08-15,2026-08-15T10:57:25,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,over25,1.69
2026-08-15,2026-08-15T10:57:25,2026-08-15,Bundesliga 2,Greuther Fürth vs 1. FC Nürnberg,under25,2.2
2026-08-15,2026-08-15T10:57:25,2026-08-15,Championship,Norwich City vs West Bromwich Albion,over25,1.95
2026-08-15,2026-08-15T10:57:25,2026-08-15,Championship,Norwich City vs West Bromwich Albion,under25,1.82
2026-08-15,2026-08-15T10:57:25,2026-08-15,League One,Notts County vs Leicester City,over25,1.97
2026-08-15,2026-08-15T10:57:25,2026-08-15,League One,Notts County vs Leicester City,under25,1.81
2026-08-15,2026-08-15T10:57:25,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.12
2026-08-15,2026-08-15T10:57:25,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.75
2026-08-15,2026-08-15T10:57:25,2026-08-15,League One,Reading vs Luton,over25,1.84
2026-08-15,2026-08-15T10:57:25,2026-08-15,League One,Reading vs Luton,under25,1.93
2026-08-15,2026-08-15T10:57:25,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.01
2026-08-15,2026-08-15T10:57:25,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.77
2026-08-15,2026-08-15T10:57:25,2026-08-15,Bundesliga 2,VfL Osnabrück vs 1. FC Magdeburg,over35,2.25
2026-08-15,2026-08-15T10:57:25,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.89
2026-08-15,2026-08-15T10:57:25,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.96
2026-08-15,2026-08-15T11:29:02,2026-08-15,League Two,Accrington Stanley vs Colchester United,over25,2.06
2026-08-15,2026-08-15T11:29:02,2026-08-15,League Two,Accrington Stanley vs Colchester United,under25,1.72
2026-08-15,2026-08-15T11:29:02,2026-08-15,Championship,Bolton Wanderers vs Preston North End,over25,2.08
2026-08-15,2026-08-15T11:29:02,2026-08-15,Championship,Bolton Wanderers vs Preston North End,under25,1.8
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Bradford City vs Peterborough United,over25,1.7
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Bradford City vs Peterborough United,under25,2.11
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,over25,1.86
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,under25,1.91
2026-08-15,2026-08-15T11:29:02,2026-08-15,Championship,Middlesbrough vs Lincoln City,over25,1.72
2026-08-15,2026-08-15T11:29:02,2026-08-15,Championship,Middlesbrough vs Lincoln City,under25,2.08
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Notts County vs Leicester City,under25,1.83
2026-08-15,2026-08-15T11:29:02,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.15
2026-08-15,2026-08-15T11:29:02,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.73
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Oxford United vs Milton Keynes Dons,over25,2.11
2026-08-15,2026-08-15T11:29:02,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,over25,2.14
2026-08-15,2026-08-15T11:29:02,2026-08-15,Championship,Portsmouth vs Queens Park Rangers,under25,1.68
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Reading vs Luton,over25,1.89
2026-08-15,2026-08-15T11:29:02,2026-08-15,League One,Reading vs Luton,under25,1.91
2026-08-15,2026-08-15T11:29:02,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.86
2026-08-15,2026-08-15T11:29:02,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.98
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.81
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.97
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.89
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.88
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Bradford City vs Peterborough United,over25,1.67
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Bradford City vs Peterborough United,under25,2.17
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Burton Albion vs Stevenage,over25,2.29
2026-08-15,2026-08-15T11:52:01,2026-08-15,League One,Burton Albion vs Stevenage,under25,1.6
2026-08-15,2026-08-15T11:52:01,2026-08-15,League Two,Cheltenham Town vs Rotherham United,over25,1.94
2026-08-15,2026-08-15T11:52:01,2026-08-15,League Two,Cheltenham Town vs Rotherham United,under25,1.82
2026-08-15,2026-08-15T11:52:01,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.2
2026-08-15,2026-08-15T11:52:01,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.7
2026-08-15,2026-08-15T11:52:01,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.03
2026-08-15,2026-08-15T11:52:01,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.76
2026-08-15,2026-08-15T11:52:01,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.03
2026-08-15,2026-08-15T11:52:01,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.82
2026-08-15,2026-08-15T11:52:01,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.89
2026-08-15,2026-08-15T11:52:01,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.96
2026-08-15,2026-08-15T11:52:01,2026-08-22,Championship,Birmingham City vs Bristol City,over25,1.75
2026-08-15,2026-08-15T11:52:01,2026-08-22,Championship,Birmingham City vs Bristol City,under25,1.93
2026-08-15,2026-08-15T11:52:01,2026-08-22,Championship,Lincoln City vs Portsmouth,over25,1.75
2026-08-15,2026-08-15T11:52:01,2026-08-22,Championship,Lincoln City vs Portsmouth,under25,1.93
2026-08-15,2026-08-15T11:52:01,2026-08-22,Championship,Millwall vs Norwich City,over25,1.75
2026-08-15,2026-08-15T11:52:01,2026-08-22,Championship,Millwall vs Norwich City,under25,1.93
2026-08-15,2026-08-15T12:23:26,2026-08-15,La Liga 2,Andorra CF vs AD Ceuta FC,over25,1.8
2026-08-15,2026-08-15T12:23:26,2026-08-15,La Liga 2,Andorra CF vs AD Ceuta FC,under25,1.9
2026-08-15,2026-08-15T12:23:26,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.78
2026-08-15,2026-08-15T12:23:26,2026-08-15,League One,Barnsley vs Bromley FC,under25,2.0
2026-08-15,2026-08-15T12:23:26,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.87
2026-08-15,2026-08-15T12:23:26,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.9
2026-08-15,2026-08-15T12:23:26,2026-08-15,Championship,Norwich City vs West Bromwich Albion,over25,1.94
2026-08-15,2026-08-15T12:23:26,2026-08-15,Championship,Norwich City vs West Bromwich Albion,under25,1.83
2026-08-15,2026-08-15T12:23:26,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.02
2026-08-15,2026-08-15T12:23:26,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.83
2026-08-15,2026-08-15T12:23:26,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.9
2026-08-15,2026-08-15T12:23:26,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.95
2026-08-15,2026-08-15T13:09:33,2026-08-15,La Liga 2,Andorra CF vs AD Ceuta FC,over25,1.72
2026-08-15,2026-08-15T13:09:33,2026-08-15,La Liga 2,Andorra CF vs AD Ceuta FC,under25,1.97
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Barnsley vs Bromley FC,over25,1.79
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Barnsley vs Bromley FC,under25,1.99
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.88
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.89
2026-08-15,2026-08-15T13:09:33,2026-08-15,League Two,Cheltenham Town vs Rotherham United,over25,1.98
2026-08-15,2026-08-15T13:09:33,2026-08-15,League Two,Cheltenham Town vs Rotherham United,under25,1.78
2026-08-15,2026-08-15T13:09:33,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,over25,2.02
2026-08-15,2026-08-15T13:09:33,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,under25,1.75
2026-08-15,2026-08-15T13:09:33,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,1.95
2026-08-15,2026-08-15T13:09:33,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.92
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,over25,1.83
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Mansfield Town vs Doncaster Rovers,under25,1.94
2026-08-15,2026-08-15T13:09:33,2026-08-15,La Liga 2,Oviedo vs Granada CF,over25,2.23
2026-08-15,2026-08-15T13:09:33,2026-08-15,La Liga 2,Oviedo vs Granada CF,under25,1.68
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,over25,1.74
2026-08-15,2026-08-15T13:09:33,2026-08-15,League One,Plymouth Argyle vs Stockport County FC,under25,2.05
2026-08-15,2026-08-15T13:09:33,2026-08-15,Championship,Stoke City vs Swansea City,over25,2.01
2026-08-15,2026-08-15T13:09:33,2026-08-15,Championship,Stoke City vs Swansea City,under25,1.77
2026-08-15,2026-08-15T13:09:33,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.03
2026-08-15,2026-08-15T13:09:33,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.82
2026-08-15,2026-08-15T13:09:33,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.89
2026-08-15,2026-08-15T13:09:33,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.96
2026-08-15,2026-08-15T13:46:01,2026-08-15,League One,Blackpool vs Wycombe Wanderers,over25,1.9
2026-08-15,2026-08-15T13:46:01,2026-08-15,League One,Blackpool vs Wycombe Wanderers,under25,1.87
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Bristol City vs Millwall,over25,1.91
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Bristol City vs Millwall,under25,1.86
2026-08-15,2026-08-15T13:46:01,2026-08-15,League One,Burton Albion vs Stevenage,over25,2.31
2026-08-15,2026-08-15T13:46:01,2026-08-15,League One,Burton Albion vs Stevenage,under25,1.59
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Charlton Athletic vs Derby County,over25,2.21
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Charlton Athletic vs Derby County,under25,1.64
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Cheltenham Town vs Rotherham United,over25,1.97
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Cheltenham Town vs Rotherham United,under25,1.79
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,over25,2.01
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Chesterfield FC vs Fleetwood Town,under25,1.76
2026-08-15,2026-08-15T13:46:01,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,over25,1.94
2026-08-15,2026-08-15T13:46:01,2026-08-15,La Liga 2,Cádiz CF vs Celta Vigo,under25,1.93
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Gillingham vs Walsall,over25,2.02
2026-08-15,2026-08-15T13:46:01,2026-08-15,League Two,Gillingham vs Walsall,under25,1.75
2026-08-15,2026-08-15T13:46:01,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,over25,1.88
2026-08-15,2026-08-15T13:46:01,2026-08-15,La Liga 2,Mallorca vs Real Valladolid CF,under25,1.97
2026-08-15,2026-08-15T13:46:01,2026-08-15,Championship,Middlesbrough vs Lincoln City,over25,1.77
