snapshot_date,snapshot_ts,match_date,league,match,market,odds
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Mansfield vs Stevenage,btts_yes,2.0
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,La Liga 2,Mirandes vs La Coruna,btts_no,1.85
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,La Liga 2,Mirandes vs La Coruna,btts_yes,1.95
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Modena vs Bari,btts_no,1.82
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Modena vs Bari,btts_yes,1.97
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Northampton vs Blackpool,btts_no,1.73
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Northampton vs Blackpool,btts_yes,2.16
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Oldham vs Bromley,btts_no,2.0
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Oldham vs Bromley,btts_yes,1.82
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Oxford vs Leicester,btts_no,1.98
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Oxford vs Leicester,btts_yes,1.86
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Padova vs Frosinone,btts_no,1.82
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Padova vs Frosinone,btts_yes,1.97
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Pescara vs Venezia,btts_no,1.85
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Pescara vs Venezia,btts_yes,1.97
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Peterboro vs Wycombe,btts_no,2.02
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Peterboro vs Wycombe,btts_yes,1.81
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Preston vs Middlesbrough,btts_no,2.01
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Preston vs Middlesbrough,btts_yes,1.83
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Sampdoria vs Cesena,btts_no,1.75
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Serie B,Sampdoria vs Cesena,btts_yes,2.03
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Bundesliga 2,Schalke 04 vs Holstein Kiel,btts_no,2.44
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Bundesliga 2,Schalke 04 vs Holstein Kiel,btts_yes,1.57
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Sheffield Weds vs Bristol City,btts_no,1.99
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Sheffield Weds vs Bristol City,btts_yes,1.86
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Shrewsbury vs Salford,btts_no,2.21
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Shrewsbury vs Salford,btts_yes,1.73
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Stockport vs Cardiff,btts_no,2.06
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Stockport vs Cardiff,btts_yes,1.77
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Stoke vs Birmingham,btts_no,1.88
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Stoke vs Birmingham,btts_yes,1.98
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Swansea vs Hull,btts_no,2.02
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Swansea vs Hull,btts_yes,1.83
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Swindon vs Harrogate,btts_no,1.96
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Swindon vs Harrogate,btts_yes,1.84
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Tranmere vs Newport County,btts_no,1.93
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League Two,Tranmere vs Newport County,btts_yes,1.95
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,La Liga 2,Valladolid vs Almeria,btts_no,2.05
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,La Liga 2,Valladolid vs Almeria,btts_yes,1.76
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Watford vs Blackburn,btts_no,1.91
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,Watford vs Blackburn,btts_yes,1.98
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,West Brom vs Derby,btts_no,1.73
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,Championship,West Brom vs Derby,btts_yes,2.18
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Wigan vs Doncaster,btts_no,1.82
2025-09-13,2025-09-13T00:00:00Z,2025-09-13,League One,Wigan vs Doncaster,btts_yes,2.01
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Andorra vs Cordoba,btts_no,2.0
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Andorra vs Cordoba,btts_yes,1.75
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Castellon vs Ceuta,btts_no,2.1
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Castellon vs Ceuta,btts_yes,1.76
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Bundesliga 2,Elversberg vs Dresden,btts_no,2.35
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Bundesliga 2,Elversberg vs Dresden,btts_yes,1.66
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Serie B,Empoli vs Spezia,btts_no,1.76
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Serie B,Empoli vs Spezia,btts_yes,2.03
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Granada vs Leganes,btts_no,1.83
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Granada vs Leganes,btts_yes,2.0
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Bundesliga 2,Greuther Furth vs Kaiserslautern,btts_no,2.54
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Bundesliga 2,Greuther Furth vs Kaiserslautern,btts_yes,1.53
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Bundesliga 2,PreuÃen MÃ¼nster vs Fortuna Dusseldorf,btts_no,2.1
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Bundesliga 2,PreuÃen MÃ¼nster vs Fortuna Dusseldorf,btts_yes,1.78
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Santander vs Cultural Leonesa,btts_no,2.15
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Santander vs Cultural Leonesa,btts_yes,1.67
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Championship,Southampton vs Portsmouth,btts_no,2.21
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Championship,Southampton vs Portsmouth,btts_yes,1.72
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Sp Gijon vs Burgos,btts_no,1.6
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,La Liga 2,Sp Gijon vs Burgos,btts_yes,2.3
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Serie B,Sudtirol vs Palermo,btts_no,1.89
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Serie B,Sudtirol vs Palermo,btts_yes,1.89
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Serie B,Virtus Entella vs Mantova,btts_no,1.82
2025-09-14,2025-09-14T00:00:00Z,2025-09-14,Serie B,Virtus Entella vs Mantova,btts_yes,1.97
2025-09-15,2025-09-15T00:00:00Z,2025-09-15,Ligue 2,Guingamp vs Montpellier,btts_no,2.1
2025-09-15,2025-09-15T00:00:00Z,2025-09-15,Ligue 2,Guingamp vs Montpellier,btts_yes,1.67
2025-09-15,2025-09-15T00:00:00Z,2025-09-15,La Liga 2,Zaragoza vs Albacete,btts_no,2.11
2025-09-15,2025-09-15T00:00:00Z,2025-09-15,La Liga 2,Zaragoza vs Albacete,btts_yes,1.71
2025-09-16,2025-09-16T00:00:00Z,2025-09-16,Ligue 2,Boulogne vs Bastia,btts_no,1.66
2025-09-16,2025-09-16T00:00:00Z,2025-09-16,Ligue 2,Boulogne vs Bastia,btts_yes,2.15
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Bundesliga 2,Bielefeld vs Greuther Furth,btts_no,2.7
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Bundesliga 2,Bielefeld vs Greuther Furth,btts_yes,1.48
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Boulogne vs Pau FC,btts_no,1.83
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Boulogne vs Pau FC,btts_yes,1.92
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Dunkerque vs Le Mans,btts_no,1.85
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Dunkerque vs Le Mans,btts_yes,1.88
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Serie B,Frosinone vs Sudtirol,btts_no,1.82
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Serie B,Frosinone vs Sudtirol,btts_yes,2.0
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Grenoble vs Annecy,btts_no,1.75
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Grenoble vs Annecy,btts_yes,1.99
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Bundesliga 2,Kaiserslautern vs PreuÃen MÃ¼nster,btts_no,2.27
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Bundesliga 2,Kaiserslautern vs PreuÃen MÃ¼nster,btts_yes,1.65
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,La Liga 2,La Coruna vs Huesca,btts_no,1.7
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,La Liga 2,La Coruna vs Huesca,btts_yes,2.12
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Laval vs Amiens,btts_no,1.67
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Laval vs Amiens,btts_yes,2.12
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Championship,Middlesbrough vs West Brom,btts_no,2.01
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Championship,Middlesbrough vs West Brom,btts_yes,1.85
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Nancy vs Red Star,btts_no,1.8
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Nancy vs Red Star,btts_yes,1.91
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Serie B,Palermo vs Bari,btts_no,2.0
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Serie B,Palermo vs Bari,btts_yes,1.82
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Rodez vs Clermont,btts_no,2.15
2025-09-19,2025-09-19T00:00:00Z,2025-09-19,Ligue 2,Rodez vs Clermont,btts_yes,1.66
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Almeria vs Sp Gijon,btts_no,2.05
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Almeria vs Sp Gijon,btts_yes,1.76
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Andorra vs Mirandes,btts_no,1.85
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Andorra vs Mirandes,btts_yes,1.91
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Barnet vs Grimsby,btts_no,2.15
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Barnet vs Grimsby,btts_yes,1.71
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Barrow vs Crewe,btts_no,1.92
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Barrow vs Crewe,btts_yes,1.88
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Birmingham vs Swansea,btts_no,1.81
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Birmingham vs Swansea,btts_yes,2.16
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Blackpool vs Barnsley,btts_no,2.78
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Blackpool vs Barnsley,btts_yes,1.46
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Bolton vs Wigan,btts_no,2.1
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Bolton vs Wigan,btts_yes,1.77
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Braunschweig vs Elversberg,btts_no,2.38
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Braunschweig vs Elversberg,btts_yes,1.62
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Bromley vs Chesterfield,btts_no,2.18
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Bromley vs Chesterfield,btts_yes,1.73
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Cambridge vs Fleetwood Town,btts_no,1.75
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Cambridge vs Fleetwood Town,btts_yes,2.11
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Cardiff vs Bradford,btts_no,2.1
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Cardiff vs Bradford,btts_yes,1.77
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Cheltenham vs Oldham,btts_no,1.87
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Cheltenham vs Oldham,btts_yes,1.97
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Colchester vs Bristol Rvs,btts_no,1.93
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Colchester vs Bristol Rvs,btts_yes,1.87
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Cultural Leonesa vs Castellon,btts_no,2.15
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Cultural Leonesa vs Castellon,btts_yes,1.65
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Derby vs Preston,btts_no,1.77
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Derby vs Preston,btts_yes,2.17
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Doncaster vs AFC Wimbledon,btts_no,1.83
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Doncaster vs AFC Wimbledon,btts_yes,2.01
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Harrogate vs Shrewsbury,btts_no,2.12
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Harrogate vs Shrewsbury,btts_yes,1.75
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Hertha vs Paderborn,btts_no,2.5
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Hertha vs Paderborn,btts_yes,1.62
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Huddersfield vs Burton,btts_no,2.07
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Huddersfield vs Burton,btts_yes,1.78
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Hull vs Southampton,btts_no,2.4
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Hull vs Southampton,btts_yes,1.61
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Leganes vs Las Palmas,btts_no,1.83
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,La Liga 2,Leganes vs Las Palmas,btts_yes,1.95
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Leicester vs Coventry,btts_no,2.49
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Leicester vs Coventry,btts_yes,1.61
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Lincoln vs Luton,btts_no,2.09
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Lincoln vs Luton,btts_yes,1.77
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Magdeburg vs Schalke 04,btts_no,2.54
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Magdeburg vs Schalke 04,btts_yes,1.53
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Mantova vs Modena,btts_no,1.97
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Mantova vs Modena,btts_yes,1.82
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Milton Keynes Dons vs Accrington,btts_no,1.89
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Milton Keynes Dons vs Accrington,btts_yes,1.91
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Ligue 2,Montpellier vs Bastia,btts_no,1.75
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Ligue 2,Montpellier vs Bastia,btts_yes,2.11
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Monza vs Sampdoria,btts_no,1.7
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Monza vs Sampdoria,btts_yes,2.14
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Newport County vs Gillingham,btts_no,1.95
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Newport County vs Gillingham,btts_yes,1.85
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Norwich vs Wrexham,btts_no,2.24
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Norwich vs Wrexham,btts_yes,1.7
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Notts County vs Crawley Town,btts_no,2.21
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Notts County vs Crawley Town,btts_yes,1.68
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Nurnberg vs Bochum,btts_no,2.4
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Bundesliga 2,Nurnberg vs Bochum,btts_yes,1.62
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Plymouth vs Peterboro,btts_no,2.31
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Plymouth vs Peterboro,btts_yes,1.64
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Port Vale vs Mansfield,btts_no,1.89
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Port Vale vs Mansfield,btts_yes,1.94
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Portsmouth vs Sheffield Weds,btts_no,1.83
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Portsmouth vs Sheffield Weds,btts_yes,2.04
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Reading vs Leyton Orient,btts_no,2.23
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Reading vs Leyton Orient,btts_yes,1.73
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Reggiana vs Catanzaro,btts_no,1.89
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Reggiana vs Catanzaro,btts_yes,1.89
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Rotherham vs Stockport,btts_no,2.11
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Rotherham vs Stockport,btts_yes,1.76
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Salford vs Swindon,btts_no,2.42
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Salford vs Swindon,btts_yes,1.59
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Sheffield United vs Charlton,btts_no,1.95
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Championship,Sheffield United vs Charlton,btts_yes,1.93
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Spezia vs Juve Stabia,btts_no,1.7
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Spezia vs Juve Stabia,btts_yes,2.14
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Ligue 2,St Etienne vs Reims,btts_no,2.15
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Ligue 2,St Etienne vs Reims,btts_yes,1.68
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Stevenage vs Exeter,btts_no,1.74
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Stevenage vs Exeter,btts_yes,2.14
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Ligue 2,Troyes vs Guingamp,btts_no,2.15
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Ligue 2,Troyes vs Guingamp,btts_yes,1.65
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Venezia vs Cesena,btts_no,1.85
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,Serie B,Venezia vs Cesena,btts_yes,1.97
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Walsall vs Tranmere,btts_no,1.75
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League Two,Walsall vs Tranmere,btts_yes,2.08
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Wycombe vs Northampton,btts_no,1.8
2025-09-20,2025-09-20T00:00:00Z,2025-09-20,League One,Wycombe vs Northampton,btts_yes,2.05
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Albacete vs Valladolid,btts_no,1.91
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Albacete vs Valladolid,btts_yes,1.89
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Championship,Bristol City vs Oxford,btts_no,1.98
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Championship,Bristol City vs Oxford,btts_yes,1.87
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Serie B,Carrarese vs Avellino,btts_no,1.8
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Serie B,Carrarese vs Avellino,btts_yes,1.95
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Ceuta vs Zaragoza,btts_no,1.95
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Ceuta vs Zaragoza,btts_yes,1.85
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Cordoba vs Santander,btts_no,2.3
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Cordoba vs Santander,btts_yes,1.6
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Bundesliga 2,Dresden vs Hannover,btts_no,2.54
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Bundesliga 2,Dresden vs Hannover,btts_yes,1.53
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Eibar vs Sociedad B,btts_no,1.62
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Eibar vs Sociedad B,btts_yes,2.3
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Bundesliga 2,Fortuna Dusseldorf vs Darmstadt,btts_no,2.6
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Bundesliga 2,Fortuna Dusseldorf vs Darmstadt,btts_yes,1.53
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Bundesliga 2,Holstein Kiel vs Karlsruhe,btts_no,2.26
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Bundesliga 2,Holstein Kiel vs Karlsruhe,btts_yes,1.66
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Malaga vs Cadiz,btts_no,1.76
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,La Liga 2,Malaga vs Cadiz,btts_yes,2.03
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Serie B,Padova vs Virtus Entella,btts_no,1.64
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Serie B,Padova vs Virtus Entella,btts_yes,2.23
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Serie B,Pescara vs Empoli,btts_no,1.89
2025-09-21,2025-09-21T00:00:00Z,2025-09-21,Serie B,Pescara vs Empoli,btts_yes,1.89
2025-09-22,2025-09-22T00:00:00Z,2025-09-22,La Liga 2,Burgos vs Granada,btts_no,1.7
2025-09-22,2025-09-22T00:00:00Z,2025-09-22,La Liga 2,Burgos vs Granada,btts_yes,2.15
2025-09-22,2025-09-22T00:00:00Z,2025-09-22,Championship,Millwall vs Watford,btts_no,1.92
2025-09-22,2025-09-22T00:00:00Z,2025-09-22,Championship,Millwall vs Watford,btts_yes,2.02
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Amiens vs St Etienne,btts_no,2.0
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Amiens vs St Etienne,btts_yes,1.74
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Annecy vs Nancy,btts_no,1.8
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Annecy vs Nancy,btts_yes,1.95
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Bastia vs Rodez,btts_no,1.87
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Bastia vs Rodez,btts_yes,1.87
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Guingamp vs Dunkerque,btts_no,2.15
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Guingamp vs Dunkerque,btts_yes,1.65
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Le Mans vs Grenoble,btts_no,1.83
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Le Mans vs Grenoble,btts_yes,1.96
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Montpellier vs Boulogne,btts_no,1.73
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Montpellier vs Boulogne,btts_yes,2.06
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Pau FC vs Laval,btts_no,1.85
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Pau FC vs Laval,btts_yes,1.93
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Red Star vs Troyes,btts_no,1.95
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Red Star vs Troyes,btts_yes,1.75
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Reims vs Clermont,btts_no,1.95
2025-09-23,2025-09-23T00:00:00Z,2025-09-23,Ligue 2,Reims vs Clermont,btts_yes,1.82
2025-09-26,2025-09-26T00:00:00Z,2025-09-26,Serie B,Catanzaro vs Juve Stabia,btts_no,1.73
2025-09-26,2025-09-26T00:00:00Z,2025-09-26,Serie B,Catanzaro vs Juve Stabia,btts_yes,2.08
2025-09-26,2025-09-26T00:00:00Z,2025-09-26,Ligue 2,Clermont vs Le Mans,btts_no,1.83
2025-09-26,2025-09-26T00:00:00Z,2025-09-26,Ligue 2,Clermont vs Le Mans,btts_yes,1.93
2025-09-26,2025-09-26T00:00:00Z,2025-09-26,Bundesliga 2,Darmstadt vs Dresden,btts_no,2.5
2025-09-26,2025-09-26T00:00:00Z,2025-09-26,Bundesliga 2,Darmstadt vs Dresden,btts_yes,1.62
