date,league,season,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_corners,away_corners,home_fouls,away_fouls,home_shots,away_shots,home_sot,away_sot,ftr,referee,odds_over25,odds_under25,odds_btts,odds_over15,odds_over35,total_goals,over25,over15,over35,btts,ht_total_goals,ht_over05,ht_over15,home_sot_ratio,away_sot_ratio,home_xg,away_xg,home_insidebox,away_insidebox,home_scored_last5,home_conceded_last5,home_over25_last5,home_shots_last5,home_sot_last5,home_corners_pg_roll,home_fouls_pg_roll,home_xg_last5,home_insidebox_last5,home_ht_scored_last5,home_ht_conceded_last5,home_ht_over05_rate,home_ht_over15_rate,away_scored_last5,away_conceded_last5,away_over25_last5,away_shots_last5,away_sot_last5,away_corners_pg_roll,away_fouls_pg_roll,away_xg_last5,away_insidebox_last5,away_ht_scored_last5,away_ht_conceded_last5,away_ht_over05_rate,away_ht_over15_rate,combined_ht_goals_avg,home_ht_attack_str,away_ht_attack_str,home_ht_defense_str,away_ht_defense_str,league_avg_goals,home_attack_str,away_attack_str,home_defense_str,away_defense_str,home_rest_days,away_rest_days,home_advantage,away_home_adv_factor,home_season_goals_h,away_season_goals_a,home_season_conceded_h,away_season_conceded_a,home_cs_rate_h,away_cs_rate_a,home_sot_ratio_last5,away_sot_ratio_last5,combined_sot_ratio,home_sp_goals_pg,away_sp_goals_pg,home_pen_goals_pg,away_pen_goals_pg,home_fk_goals_pg,away_fk_goals_pg,referee_foul_avg,implied_prob_over,implied_prob_under,bookmaker_overround,p_over25_poisson_dc,p_over25,impl_prob_over,impl_prob_under,edge_over,edge_under,kelly_over,kelly_under,ev_over,ev_under,both_losing,stake_over,stake_under,tier_over,tier_under,min_odds_blocked,bet,bet_stake,best_edge,best_side,signal_tier,pnl,cumulative_pnl,drawdown
2023-11-12,Norway Eliteserien,2023/24,Volendam,Sparta Rotterdam,1.0,4.0,1.0,2.0,3.0,5.0,4.0,10.0,17.0,16.0,1.0,7.0,A,,1.62,2.27,,,,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.058823529411764705,0.4375,,,,,1.6,1.6,0.6,13.6,6.0,5.2,10.4,,,0.2,0.6,0.6,0.2,0.8,1.6,0.6,14.2,4.8,6.4,8.6,,,0.0,0.2,0.2,0.0,0.2,0.3076923076923077,0.0,0.923076923076923,0.3076923076923077,3.045722713864307,1.0506537530266344,0.5253268765133172,1.0506537530266344,1.0506537530266344,7.0,7.0,1.0,0.4,1.4,1.2,1.4,1.2,0.2,0.2,0.4411764705882353,0.3380281690140845,0.3896023198011599,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6172839506172839,0.44052863436123346,0.05781258497851738,0.43029125334248963,0.6956046070728997,0.6172839506172839,0.44052863436123346,0.07832065645561581,-0.1361332414341332,0.20464429590015745,0.0,0.1268794634580976,-0.30902245805548234,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.07832065645561581,OVER,AVOID,0.0,0.0,0.0
2023-11-12,Norway Eliteserien,2023/24,Almere City,Ajax,2.0,2.0,0.0,0.0,4.0,6.0,12.0,10.0,13.0,22.0,5.0,13.0,D,,1.44,2.76,,,,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.5909090909090909,,,,,1.2,0.4,0.2,14.4,3.6,4.8,15.6,,,0.6,0.0,0.6,0.0,2.4,2.4,0.8,15.4,6.4,6.0,8.0,,,0.8,0.8,0.8,0.4,1.4,0.923076923076923,1.2307692307692308,0.0,1.2307692307692308,3.0466830466830466,0.787741935483871,1.575483870967742,0.26258064516129037,1.575483870967742,7.0,7.0,1.0,0.8,0.6,1.6,2.0,2.8,0.4,0.2,0.25,0.4155844155844156,0.3327922077922078,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6944444444444444,0.3623188405797102,0.05676328502415462,0.6972531552839983,0.6940708297913962,0.6944444444444444,0.3623188405797102,-0.0003736146530481932,-0.056389670371106426,0.0,0.0,-0.0005380051003893982,-0.15563549022425371,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.0003736146530481932,OVER,AVOID,0.0,0.0,0.0
2023-11-12,Norway Eliteserien,2023/24,Feyenoord,AZ Alkmaar,1.0,0.0,1.0,0.0,2.0,0.0,8.0,13.0,10.0,7.0,5.0,1.0,H,,1.6,2.3,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.14285714285714285,,,,,2.4,0.8,0.8,20.6,8.0,7.8,9.2,,,1.0,0.4,1.0,0.4,2.2,0.6,0.6,13.4,5.0,6.8,9.4,,,0.8,0.0,0.8,0.0,1.8,1.5384615384615383,1.2307692307692308,0.6153846153846154,0.0,3.046728971962617,1.5754601226993863,1.4441717791411044,0.5251533742331288,0.3938650306748466,8.0,8.0,0.6,0.4,3.8,2.2,0.6,0.6,0.4,0.4,0.3883495145631068,0.3731343283582089,0.3807419214606579,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.625,0.4347826086956522,0.05978260869565233,0.8373612976518287,0.6949945029895398,0.625,0.4347826086956522,0.0699945029895398,-0.12977711168519201,0.1866520079721062,0.0,0.11199120478326369,-0.29848735687594163,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.0699945029895398,OVER,AVOID,0.0,0.0,0.0
2023-11-25,Norway Eliteserien,2023/24,Excelsior,Feyenoord,2.0,4.0,1.0,1.0,2.0,5.0,5.0,9.0,13.0,20.0,3.0,9.0,A,,1.31,3.36,,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.23076923076923078,0.45,,,,,1.2,2.0,0.6,13.2,4.8,3.6,10.6,,,0.4,0.0,0.4,0.0,2.0,0.6,0.6,16.8,7.2,6.0,8.8,,,1.0,0.4,1.0,0.4,1.4,0.6153846153846154,1.5384615384615383,0.0,0.6153846153846154,3.0476190476190474,0.7875,1.3125,1.3125,0.39375,0.0,0.0,0.2,0.0,1.5,2.6666666666666665,1.6666666666666667,1.0,0.16666666666666666,0.3333333333333333,0.36363636363636365,0.42857142857142855,0.39610389610389607,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7633587786259541,0.2976190476190476,0.06097782624500181,0.6200962589216268,0.6925317259433103,0.7633587786259541,0.2976190476190476,-0.07082705268264389,0.009849226437642133,0.0,0.01402262747054132,-0.0927834390142635,0.03309340083047757,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.009849226437642133,UNDER,AVOID,0.0,0.0,0.0
2023-11-25,Norway Eliteserien,2023/24,Zwolle,Waalwijk,1.0,2.0,1.0,1.0,5.0,8.0,7.0,12.0,17.0,13.0,6.0,4.0,A,,1.69,2.16,,,,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.35294117647058826,0.3076923076923077,,,,,1.4,1.8,0.4,7.6,3.4,2.2,10.2,,,0.4,0.8,1.0,0.2,0.6,1.4,0.4,11.6,3.4,3.8,7.0,,,0.4,0.6,0.8,0.2,0.8,0.6153846153846154,0.6153846153846154,1.2307692307692308,0.923076923076923,3.0499755022048016,0.9180401606425702,0.3934457831325301,1.1803373493975904,0.9180401606425702,0.0,0.0,0.6,0.2,0.8333333333333334,0.6,1.3333333333333333,1.8,0.3333333333333333,0.2,0.4473684210526316,0.29310344827586204,0.3702359346642468,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.591715976331361,0.4629629629629629,0.05467893929432388,0.3233235838169364,0.6910825102740542,0.591715976331361,0.4629629629629629,0.09936653394269324,-0.15404547323701712,0.24337600342485732,0.0,0.16792944236315158,-0.332738222191957,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.09936653394269324,OVER,AVOID,0.0,0.0,0.0
2023-11-25,Norway Eliteserien,2023/24,Ajax,Vitesse,5.0,0.0,2.0,0.0,7.0,4.0,9.0,5.0,19.0,9.0,12.0,4.0,H,,1.36,3.11,,,,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.631578947368421,0.4444444444444444,,,,,2.6,2.4,0.8,18.6,8.8,6.0,8.6,,,0.8,0.6,0.6,0.4,0.6,2.6,0.6,15.2,5.6,8.2,9.0,,,0.2,1.0,0.8,0.4,1.0,1.2307692307692308,0.3076923076923077,0.923076923076923,1.5384615384615383,3.049019607843137,1.7054662379421224,0.39356913183279746,1.5742765273311898,1.7054662379421224,0.0,0.0,0.4,0.4,2.2,1.0,1.6,2.1666666666666665,0.2,0.0,0.4731182795698925,0.3684210526315789,0.42076966610073574,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7352941176470588,0.3215434083601286,0.05683752600718739,0.6200962589216268,0.691220825467373,0.7352941176470588,0.3215434083601286,-0.04407329217968581,-0.012764233827501581,0.0,0.0,-0.0599396773643727,-0.039696767203529916,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.012764233827501581,UNDER,AVOID,0.0,0.0,0.0
2023-11-25,Norway Eliteserien,2023/24,Twente,PSV Eindhoven,0.0,3.0,0.0,1.0,3.0,4.0,9.0,8.0,12.0,17.0,1.0,7.0,A,,1.62,2.28,,,,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.4117647058823529,,,,,2.2,1.4,0.8,17.8,4.8,6.0,12.2,,,1.2,0.2,1.0,0.4,4.4,0.6,1.0,25.8,8.6,8.4,9.2,,,1.2,0.4,0.8,0.6,2.4,1.846153846153846,1.846153846153846,0.3076923076923077,0.6153846153846154,3.049043648847474,1.4430754383142996,2.8861508766285993,0.918320733472736,0.39356602863117257,0.0,0.0,0.8,1.0,2.1666666666666665,4.2,1.0,0.2,0.3333333333333333,0.8,0.2696629213483146,0.3333333333333333,0.30149812734082393,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6172839506172839,0.4385964912280702,0.055880441845354234,0.9463824425890667,0.6944274750253738,0.6172839506172839,0.4385964912280702,0.07714352440808991,-0.13302396625344404,0.20156856377597684,0.0,0.12497250954110567,-0.30329464305785236,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.07714352440808991,OVER,AVOID,0.0,0.0,0.0
2023-11-25,Norway Eliteserien,2023/24,Heerenveen,For Sittard,3.0,0.0,1.0,0.0,3.0,7.0,8.0,6.0,16.0,10.0,5.0,4.0,H,,1.97,1.83,,,,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3125,0.4,,,,,1.6,1.8,0.8,15.2,5.8,7.0,7.2,,,1.0,1.0,1.0,0.8,1.0,1.8,0.6,8.0,3.6,4.0,8.8,,,0.8,0.6,0.8,0.2,1.8,1.5384615384615383,1.2307692307692308,1.5384615384615383,0.923076923076923,3.0490677134445536,1.0495011264885743,0.6559382040553589,1.180688767299646,1.180688767299646,0.0,0.0,0.8,0.0,1.6,0.5,1.6,2.3333333333333335,0.2,0.16666666666666666,0.3815789473684211,0.45,0.41578947368421054,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5076142131979695,0.5464480874316939,0.05406230062966344,0.48157042406394945,0.6940372722844625,0.5076142131979695,0.5464480874316939,0.18642305908649304,-0.24048535971615648,0.3786117797942177,0.0,0.36725342640039127,-0.4400882082805664,True,1.0,0.0,SNIPER,AVOID,False,AVOID,0.0,0.18642305908649304,OVER,AVOID,0.0,0.0,0.0
2023-11-26,Norway Eliteserien,2023/24,Sparta Rotterdam,Utrecht,1.0,2.0,1.0,1.0,5.0,4.0,9.0,6.0,19.0,7.0,6.0,2.0,A,,1.9,1.9,,,,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.3157894736842105,0.2857142857142857,,,,,1.4,1.4,0.6,15.6,5.2,6.0,8.2,,,0.4,0.4,0.4,0.2,1.4,1.4,0.4,12.0,5.2,5.8,7.8,,,0.4,0.2,0.4,0.2,0.8,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3076923076923077,3.0546341463414635,0.9166400511018843,0.9166400511018843,0.9166400511018843,0.9166400511018843,0.0,0.0,0.4,0.4,1.1666666666666667,0.5,1.5,1.3333333333333333,0.3333333333333333,0.16666666666666666,0.33333333333333337,0.43333333333333335,0.38333333333333336,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.5305463165333173,0.6898013278747046,0.5263157894736842,0.5263157894736842,0.16348553840102042,-0.2161171173483888,0.34513613662437637,0.0,0.3106225229619388,-0.4106225229619387,True,1.0,0.0,SNIPER,AVOID,False,AVOID,0.0,0.16348553840102042,OVER,AVOID,0.0,0.0,0.0
2023-11-26,Norway Eliteserien,2023/24,Nijmegen,Go Ahead Eagles,1.0,1.0,0.0,0.0,4.0,10.0,9.0,11.0,15.0,13.0,5.0,4.0,D,,1.73,2.09,,,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3076923076923077,,,,,1.8,2.2,0.6,11.4,5.4,4.8,10.4,,,0.6,1.0,1.0,0.6,2.0,0.2,0.4,15.6,7.6,4.2,6.2,,,0.8,0.0,0.6,0.2,1.4,0.923076923076923,1.2307692307692308,1.5384615384615383,0.0,3.050416054821341,1.1801668806161747,1.3112965340179719,1.442426187419769,0.1311296534017972,0.0,0.0,0.2,0.2,2.3333333333333335,0.6666666666666666,1.8333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.4736842105263158,0.48717948717948717,0.48043184885290147,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5780346820809249,0.47846889952153115,0.056503581602456165,0.7311033222888895,0.6901047122133785,0.5780346820809249,0.47846889952153115,0.11207003013245365,-0.1685736117349097,0.26559061935499306,0.0,0.1938811521291448,-0.35231884852596124,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.11207003013245365,OVER,AVOID,0.0,0.0,0.0
2023-11-26,Norway Eliteserien,2023/24,AZ Alkmaar,Volendam,3.0,0.0,1.0,0.0,5.0,4.0,6.0,8.0,19.0,7.0,8.0,1.0,H,,1.4,2.89,,,,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.42105263157894735,0.14285714285714285,,,,,2.0,0.6,0.6,10.6,3.8,3.6,10.2,,,0.6,0.2,0.8,0.0,1.6,2.4,0.8,14.0,5.2,4.6,7.2,,,0.4,1.0,0.8,0.4,1.0,0.923076923076923,0.6153846153846154,0.3076923076923077,1.5384615384615383,3.0499021526418786,1.311517484760988,1.0492139878087905,0.39345524542829646,1.5738209817131859,0.0,0.0,1.0,0.6,3.0,1.1666666666666667,0.4,2.8333333333333335,0.6,0.0,0.3584905660377358,0.37142857142857144,0.3649595687331536,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.7142857142857143,0.3460207612456747,0.060306475531389125,0.6972531552839984,0.6933904863343759,0.7142857142857143,0.3460207612456747,-0.020895227951338358,-0.03941124758005066,0.0,0.0,-0.0292533191318737,-0.1138985055063464,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.020895227951338358,OVER,AVOID,0.0,0.0,0.0
2023-11-26,Norway Eliteserien,2023/24,Almere City,Heracles,0.0,5.0,0.0,1.0,6.0,4.0,6.0,15.0,17.0,17.0,3.0,6.0,A,,1.67,2.19,,,,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.17647058823529413,0.35294117647058826,,,,,1.2,0.8,0.4,13.6,3.6,4.4,15.0,,,0.6,0.0,0.6,0.0,0.6,3.8,1.0,11.2,3.6,4.6,12.0,,,0.0,2.4,1.0,1.0,0.6,0.923076923076923,0.0,0.0,3.692307692307692,3.049877750611247,0.7869167869167869,0.39345839345839345,0.5246111912778579,2.491903158569825,0.0,0.0,0.2,0.4,0.8333333333333334,0.8333333333333334,2.0,3.0,0.3333333333333333,0.0,0.2647058823529412,0.32142857142857145,0.2930672268907563,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5988023952095809,0.4566210045662101,0.055423399775790916,0.26937891406058734,0.688023622512019,0.5988023952095809,0.4566210045662101,0.08922122730243809,-0.14464462707822906,0.22238723820159953,0.0,0.1489994495950716,-0.31677173330132163,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.08922122730243809,OVER,AVOID,0.0,0.0,0.0
2023-12-01,Norway Eliteserien,2023/24,Heerenveen,Almere City,3.0,0.0,2.0,0.0,7.0,8.0,6.0,12.0,15.0,13.0,8.0,2.0,H,,1.69,2.16,,,,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.5333333333333333,0.15384615384615385,,,,,2.0,1.6,1.0,14.8,5.4,6.2,8.0,,,1.0,0.8,1.0,0.6,1.0,1.8,0.6,13.4,3.0,4.8,13.8,,,0.4,0.2,0.6,0.0,1.4,1.5384615384615383,0.6153846153846154,1.2307692307692308,0.3076923076923077,3.055014605647517,1.3093227091633466,0.6546613545816733,1.0474581673306773,1.178390438247012,6.0,5.0,0.0,0.8,1.8333333333333333,1.1666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.36486486486486486,0.22388059701492538,0.29437273093989513,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.591715976331361,0.4629629629629629,0.05467893929432388,0.5768099188731564,0.6935508590807146,0.591715976331361,0.4629629629629629,0.1018348827493536,-0.15651382204367748,0.24942166934261967,0.0,0.17210095184640756,-0.3380698556143434,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.1018348827493536,OVER,AVOID,0.0,0.0,0.0
2023-12-02,Norway Eliteserien,2023/24,For Sittard,Vitesse,3.0,1.0,2.0,0.0,5.0,4.0,16.0,14.0,15.0,8.0,11.0,4.0,H,,1.84,1.94,,,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7333333333333333,0.5,,,,,1.0,1.8,0.6,9.4,4.2,4.8,7.4,,,0.8,0.6,0.8,0.2,0.6,3.6,0.8,12.8,5.0,6.8,8.2,,,0.2,1.4,1.0,0.6,1.0,1.2307692307692308,0.3076923076923077,0.923076923076923,2.1538461538461537,3.055393586005831,0.6545801526717557,0.3927480916030534,1.1782442748091604,2.3564885496183208,7.0,7.0,0.6,0.0,1.5,0.8571428571428571,1.0,2.5714285714285716,0.3333333333333333,0.0,0.44680851063829785,0.390625,0.4187167553191489,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5434782608695652,0.5154639175257733,0.05894217839533855,0.21664151018073685,0.6890167316486062,0.5434782608695652,0.5154639175257733,0.14553847077904103,-0.20448064917437947,0.3187985550398041,0.0,0.2677907862334355,-0.39669245939829617,True,1.0,0.0,SNIPER,AVOID,True,AVOID,0.0,0.14553847077904103,OVER,AVOID,0.0,0.0,0.0
2023-12-02,Norway Eliteserien,2023/24,Waalwijk,Excelsior,2.0,2.0,1.0,0.0,2.0,2.0,4.0,4.0,17.0,13.0,8.0,6.0,D,,1.63,2.27,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.47058823529411764,0.46153846153846156,,,,,1.0,1.4,0.6,11.6,3.4,4.8,7.8,,,0.6,0.6,0.8,0.4,1.6,2.8,0.8,13.6,4.4,3.0,9.6,,,0.6,0.2,0.6,0.2,1.2,0.923076923076923,0.923076923076923,0.923076923076923,0.3076923076923077,3.0549343704423917,0.6546785486950987,1.047485677912158,0.9165499681731382,1.8330999363462763,7.0,7.0,0.6,0.4,0.8333333333333334,1.8333333333333333,1.8333333333333333,1.8333333333333333,0.16666666666666666,0.3333333333333333,0.29310344827586204,0.3235294117647059,0.30831643002028397,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6134969325153374,0.44052863436123346,0.054025566876570785,0.48157042406394956,0.6934015660597108,0.6134969325153374,0.44052863436123346,0.07990463354437338,-0.13393020042094428,0.20673738520210883,0.0,0.1302445526773286,-0.3040215549555435,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.07990463354437338,OVER,AVOID,0.0,0.0,0.0
2023-12-02,Norway Eliteserien,2023/24,Volendam,Zwolle,0.0,5.0,0.0,0.0,6.0,5.0,5.0,4.0,9.0,20.0,3.0,10.0,A,,1.53,2.48,,,,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,,,,,1.4,2.6,0.8,13.2,4.8,4.6,6.8,,,0.4,1.0,0.8,0.4,1.6,1.8,0.6,10.2,4.4,2.6,9.4,,,0.6,0.8,1.0,0.4,1.0,0.6153846153846154,0.923076923076923,1.5384615384615383,1.2307692307692308,3.053988326848249,0.9168338907469342,1.0478101608536392,1.7026915113871637,1.1787864309603442,6.0,7.0,0.4,0.6,1.3333333333333333,1.5,1.8333333333333333,2.1666666666666665,0.16666666666666666,0.0,0.36363636363636365,0.4313725490196079,0.3975044563279858,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6535947712418301,0.40322580645161293,0.05682057769344295,0.5768099188731566,0.6934822321132943,0.6535947712418301,0.40322580645161293,0.03988746087146422,-0.09670803856490723,0.11514682100630239,0.0,0.061027815133340255,-0.23983593564096992,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.03988746087146422,OVER,AVOID,0.0,0.0,0.0
2023-12-02,Norway Eliteserien,2023/24,Heracles,Sparta Rotterdam,0.0,1.0,0.0,0.0,6.0,3.0,11.0,7.0,13.0,10.0,3.0,4.0,A,,1.69,2.14,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.4,,,,,1.6,3.0,1.0,11.2,3.2,4.4,12.8,,,0.2,2.0,1.0,0.8,1.6,1.0,0.6,17.8,5.8,6.8,7.6,,,0.6,0.6,0.6,0.4,0.8,0.3076923076923077,0.923076923076923,3.0769230769230766,0.923076923076923,3.054987834549878,1.047467346288627,1.047467346288627,1.9640012742911757,0.6546670914303919,6.0,6.0,0.4,0.6,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.1666666666666667,0.0,0.16666666666666666,0.28571428571428575,0.32584269662921345,0.3057784911717496,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.591715976331361,0.4672897196261682,0.059005695957529136,0.620096258921627,0.6959544440088158,0.591715976331361,0.4672897196261682,0.10423846767745482,-0.163244163634984,0.2553087106882589,0.0,0.17616301037489862,-0.3493425101788658,True,1.0,0.0,VALUABLE,AVOID,True,AVOID,0.0,0.10423846767745482,OVER,AVOID,0.0,0.0,0.0
2023-12-03,Norway Eliteserien,2023/24,Nijmegen,Ajax,1.0,2.0,0.0,0.0,2.0,6.0,4.0,7.0,7.0,22.0,3.0,10.0,A,,1.44,2.71,,,,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.45454545454545453,,,,,1.8,1.8,0.4,12.6,5.4,4.4,10.4,,,0.4,0.8,0.8,0.4,3.0,1.6,0.8,20.2,10.0,6.4,8.6,,,1.2,0.4,0.6,0.6,1.6,0.6153846153846154,1.846153846153846,1.2307692307692308,0.6153846153846154,3.055286129970902,1.1782857142857142,1.9638095238095237,1.1782857142857142,1.0473650793650793,0.0,0.0,0.6,0.4,2.142857142857143,1.6666666666666667,1.7142857142857142,2.6666666666666665,0.2857142857142857,0.16666666666666666,0.4285714285714286,0.49504950495049505,0.4618104667609618,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6944444444444444,0.36900369003690037,0.0634481344813449,0.8574607811109731,0.6899948132055409,0.6944444444444444,0.36900369003690037,-0.0044496312389035175,-0.05899850324244127,0.0,0.0,-0.006407468984021065,-0.15988594378701584,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.0044496312389035175,OVER,AVOID,0.0,0.0,0.0
2023-12-03,Norway Eliteserien,2023/24,Go Ahead Eagles,Twente,1.0,3.0,0.0,2.0,4.0,4.0,7.0,17.0,15.0,13.0,9.0,5.0,A,,1.77,2.04,,,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6,0.38461538461538464,,,,,1.4,0.4,0.2,13.8,5.8,4.4,6.4,,,0.4,0.0,0.4,0.0,1.6,2.0,0.8,17.2,3.8,5.2,10.8,,,1.0,0.4,1.0,0.4,1.4,0.6153846153846154,1.5384615384615383,0.0,0.6153846153846154,3.0552593310712552,0.9164524829446296,1.047374266222434,0.2618435665556085,1.3092178327780424,0.0,0.0,0.2,0.8,3.1666666666666665,2.0,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.42028985507246375,0.22093023255813954,0.32061004381530167,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5649717514124294,0.49019607843137253,0.05516782984380186,0.5768099188731566,0.6913470906922722,0.5649717514124294,0.49019607843137253,0.1263753392798428,-0.1815431691236447,0.2904991565263919,0.0,0.22368435052532173,-0.3703480650122352,True,1.0,0.0,SNIPER,AVOID,True,AVOID,0.0,0.1263753392798428,OVER,AVOID,0.0,0.0,0.0
2023-12-03,Norway Eliteserien,2023/24,Feyenoord,PSV Eindhoven,1.0,2.0,0.0,0.0,10.0,5.0,10.0,13.0,14.0,14.0,3.0,7.0,A,,1.52,2.51,,,,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.5,,,,,2.4,1.0,0.8,18.2,8.0,6.2,9.4,,,1.0,0.6,1.0,0.6,4.2,0.6,1.0,23.2,7.8,7.6,8.0,,,1.4,0.4,1.0,0.6,2.4,1.5384615384615383,2.1538461538461537,0.923076923076923,0.6153846153846154,3.0558523555123847,1.5707565162110617,2.7488239033693582,0.654481881754609,0.39268912905276543,8.0,8.0,0.0,0.6,3.3333333333333335,4.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.43956043956043955,0.33620689655172414,0.3878836680560819,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.6578947368421053,0.39840637450199207,0.05630111134409743,0.9536757832239107,0.6945625220274357,0.6578947368421053,0.39840637450199207,0.036667785185330426,-0.0929688965294278,0.1071827566955814,0.0,0.05573503348170225,-0.23335193028886375,True,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.036667785185330426,OVER,AVOID,0.0,0.0,0.0
2023-12-03,Norway Eliteserien,2023/24,Utrecht,AZ Alkmaar,1.0,1.0,0.0,1.0,7.0,5.0,10.0,13.0,15.0,20.0,4.0,9.0,D,,1.98,1.82,,,,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.26666666666666666,0.45,,,,,1.8,1.4,0.6,12.0,5.0,6.6,6.8,,,0.6,0.4,0.6,0.4,1.8,0.6,0.6,12.0,4.0,4.4,8.6,,,0.6,0.2,0.8,0.0,1.2,0.923076923076923,0.923076923076923,0.6153846153846154,0.3076923076923077,3.0557981562348373,1.178088281994284,1.178088281994284,0.9162908859955541,0.39269609399809463,0.0,0.0,0.8,0.4,1.3333333333333333,1.8333333333333333,2.5,0.6666666666666666,0.0,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.375,0.3,0.3,0.07,0.07,0.03,0.03,18.69653707454429,0.5050505050505051,0.5494505494505494,0.05450105450105447,0.6972531552839984,0.6955242841499074,0.5050505050505051,0.5494505494505494,0.19047377909940233,-0.2449748336004568,0.3848347781804252,0.0,0.3771380826168166,-0.44585419715283137,True,1.0,0.0,SNIPER,AVOID,False,AVOID,0.0,0.19047377909940233,OVER,AVOID,0.0,0.0,0.0
